"id","address","region","village","takeup_survey","age","male","delay","intensive","info_none","intensive.nondelay.peers","n.peers","agpop","educ","rice_inc","ricearea_2010","disaster_loss","insurance_repay","insurance_buy","disaster_prob","general_trust","default","info_takeup_rate","info_takeup_list","understanding","day","risk_averse","literacy","educ_good","reveal","disaster_yes","G"
11112034,"minzhu1",1,"minzhu",0,40,1,1,1,0,1,5,4,1,50,10,NA,1,1,30,1,0,1,0,0.200000002980232,19,0,1,0,NA,0,1
11112035,"minzhu1",1,"minzhu",1,66,1,1,1,1,1,4,6,NA,100,6,NA,0,0,20,1,0,0,0,0,19,0,NA,0,NA,0,1
11112036,"minzhu1",1,"minzhu",0,44,1,1,1,0,1,3,4,0,15,1,10,0,0,50,1,0,1,0,0.600000023841858,19,0,0,0,NA,1,1
11112037,"minzhu1",1,"minzhu",0,44,1,1,1,1,0,3,5,1,60,1,NA,0,1,40,1,0,0,0,0.400000005960464,19,1,1,0,NA,0,0
11112038,"minzhu1",1,"minzhu",1,41,1,1,0,1,0,5,5,NA,NA,2,NA,0,0,50,1,0,0,0,0,19,0,NA,0,NA,1,0
11112041,"minzhu1",1,"minzhu",0,52,1,0,0,1,0,3,5,NA,100,14,20,1,0,20,1,0,0,0,0.400000005960464,15,0,NA,0,0,1,0
11112042,"minzhu1",1,"minzhu",0,55,1,1,1,0,0,3,6,NA,20,1,NA,0,0,30,1,0,0,1,0.200000002980232,19,0.399999976158142,NA,0,NA,0,0
11112044,"minzhu1",1,"minzhu",0,39,1,1,0,0,0,3,4,1,40,14,20,0,1,20,1,0,1,0,0.600000023841858,4,0.600000023841858,1,0,NA,1,0
11112045,"minzhu1",1,"minzhu",1,39,1,1,1,0,0,4,4,2,35,7,20,0,0,50,1,0,0,1,1,19,0,1,1,NA,1,0
11112046,"minzhu1",1,"minzhu",0,45,1,1,0,0,0,4,5,0,40,3,NA,0,1,40,1,0,0,1,0.200000002980232,19,0,0,0,NA,0,0
11112049,"minzhu1",1,"minzhu",1,47,1,1,1,0,0,3,3,2,100,13,NA,0,0,50,1,0,1,0,0.600000023841858,19,0,1,1,NA,0,0
1111205,"fusheng31",1,"fusheng",0,54,1,1,1,1,0,5,7,1,90,10,40,1,0,20,1,1,0,0,0,6,0,1,0,NA,1,0
11112051,"minzhu1",1,"minzhu",1,41,1,1,1,1,1,5,4,1,30,4,NA,0,1,80,1,0,0,0,0.600000023841858,19,0,1,0,NA,0,1
11112054,"minzhu1",1,"minzhu",0,45,1,0,0,1,0,4,4,2,100,8,NA,0,1,20,1,0,0,0,0,15,0,1,1,0,0,0
1111207,"fusheng31",1,"fusheng",0,55,1,1,0,0,0,4,5,1,NA,7,60,0,0,50,1,1,0,1,0.600000023841858,6,0,1,0,NA,1,0
1111208,"fusheng31",1,"fusheng",0,55,1,0,1,1,0,3,6,2,100,4.5,20,1,0,40,0,1,0,0,0.200000002980232,2,1,1,1,0,1,0
1111209,"fusheng31",1,"fusheng",0,73,1,1,1,1,2,5,10,0,100,3,NA,0,0,30,1,1,0,0,0.600000023841858,6,0,0,0,NA,0,1
1111211,"fusheng32",1,"fusheng",1,39,1,0,0,1,0,3,4,2,100,1.48,40,1,0,20,1,1,0,0,0,2,0,1,1,0,1,0
11112119,"minzhu4",1,"minzhu",0,47,1,0,0,1,1,4,4,2,100,10,NA,0,0,50,1,1,0,0,0.200000002980232,15,1,1,1,0,0,1
1111212,"fusheng32",1,"fusheng",0,37,1,1,0,0,0,2,4,1,15,1,NA,0,0,30,1,1,0,1,1,6,0,1,0,NA,0,0
11112120,"minzhu4",1,"minzhu",0,44,1,0,0,1,0,4,2,0,100,2,NA,0,1,40,1,1,0,0,0.400000005960464,15,0,0,0,NA,0,0
11112122,"minzhu4",1,"minzhu",0,41,1,0,1,1,3,5,4,2,100,16,NA,0,1,50,0,1,0,0,0.800000011920929,15,1,1,1,0,0,1
11112125,"minzhu4",1,"minzhu",0,45,1,0,1,1,1,5,4,2,15,3,NA,0,1,20,0,1,0,0,0.400000005960464,15,1,1,1,1,0,1
11112130,"minzhu4",1,"minzhu",0,72,1,1,1,1,0,5,6,2,100,8,NA,0,1,20,1,1,0,0,0.600000023841858,19,0,1,1,NA,0,0
11112131,"minzhu4",1,"minzhu",1,74,1,1,1,1,2,5,2,NA,40,5,NA,0,0,50,1,1,0,0,0.800000011920929,17,0.200000002980232,NA,0,NA,NA,1
11112132,"minzhu4",1,"minzhu",1,66,1,0,1,1,1,4,3,2,70,4,NA,0,1,40,0,1,0,0,0.600000023841858,15,0,1,1,NA,0,1
11112133,"minzhu4",1,"minzhu",0,58,1,0,0,1,1,5,4,1,100,9,NA,1,1,50,1,1,0,0,0.200000002980232,15,0,1,0,0,0,1
11112134,"minzhu4",1,"minzhu",0,56,1,1,1,0,0,4,6,0,100,23,NA,0,1,20,1,1,1,0,0.200000002980232,18,1,0,0,NA,1,0
11112135,"minzhu4",1,"minzhu",1,68,1,1,1,1,2,5,6,1,60,10,NA,0,0,30,1,1,0,0,0.800000011920929,19,0,1,0,NA,NA,1
11112137,"minzhu4",1,"minzhu",1,62,1,1,0,1,1,4,2,1,100,15,NA,0,1,20,1,1,0,0,0.400000005960464,19,0.800000011920929,1,0,NA,0,1
1111214,"fusheng32",1,"fusheng",1,37,1,0,1,1,0,2,4,1,NA,2.4,NA,1,0,0,1,1,0,0,NA,2,0.399999976158142,1,0,0,0,0
11112142,"minzhu4",1,"minzhu",0,43,1,1,1,1,0,3,5,0,100,33,NA,1,0,50,1,1,0,0,0.600000023841858,19,0,0,0,NA,1,0
11112143,"minzhu4",1,"minzhu",0,43,1,0,0,1,0,5,4,1,90,16,NA,1,0,40,1,1,0,0,0.200000002980232,15,0,1,0,0,0,0
11112144,"minzhu4",1,"minzhu",1,76,1,1,0,1,2,5,3,NA,40,5,NA,1,0,50,1,1,0,0,1,19,0.200000002980232,NA,0,NA,NA,1
11112146,"minzhu4",1,"minzhu",1,57,1,1,0,1,1,4,6,2,30,10,NA,0,0,20,1,1,0,0,0.200000002980232,19,0,1,1,NA,0,1
11112147,"minzhu4",1,"minzhu",1,41,1,0,1,1,3,5,4,2,40,7,NA,0,0,30,1,1,0,0,0.800000011920929,15,1,1,1,0,0,1
11112150,"minzhu4",1,"minzhu",1,66,1,1,1,0,0,4,4,2,20,2,NA,1,1,0,1,1,1,0,0.800000011920929,19,0,1,1,NA,0,0
11112151,"minzhu4",1,"minzhu",0,48,1,1,0,0,0,3,4,3,100,14,20,0,1,40,1,1,0,1,0.600000023841858,19,0,1,1,NA,1,0
11112152,"minzhu4",1,"minzhu",0,65,1,0,1,1,1,4,10,2,40,12,NA,1,1,50,1,1,0,0,0.800000011920929,15,1,1,1,1,0,1
11112153,"minzhu4",1,"minzhu",0,35,1,0,1,1,3,4,5,0,40,14.3,40,0,1,20,1,1,0,0,0.400000005960464,15,1,0,0,0,1,1
11112155,"minzhu4",1,"minzhu",0,56,1,1,0,1,1,5,6,0,80,9,NA,1,1,20,1,1,0,0,0.200000002980232,19,0,0,0,NA,0,1
11112156,"minzhu4",1,"minzhu",1,50,1,1,0,1,1,4,3,2,70,5,NA,0,0,30,1,1,0,0,0.600000023841858,19,0.600000023841858,1,1,NA,0,1
11112157,"minzhu4",1,"minzhu",0,47,1,1,0,0,1,4,4,2,100,16,NA,1,1,40,0,1,1,0,0.200000002980232,19,0.399999976158142,1,1,NA,1,1
11112158,"minzhu4",1,"minzhu",0,62,1,1,1,0,0,5,7,1,50,14,10,0,0,50,1,1,0,1,0.200000002980232,19,0,1,0,NA,1,0
11112159,"minzhu4",1,"minzhu",0,51,1,0,0,1,2,5,5,1,100,18,10,0,1,20,1,1,0,0,0,15,1,1,0,0,1,1
11112160,"minzhu4",1,"minzhu",0,54,1,0,1,1,0,3,2,2,80,6,25,0,0,30,1,1,0,0,0,15,0,1,1,0,1,0
11112161,"minzhu4",1,"minzhu",0,72,1,1,0,0,0,5,2,0,100,2,NA,0,1,20,1,1,1,0,0,19,0,0,0,NA,0,0
11112162,"minzhu4",1,"minzhu",1,69,1,1,0,1,0,5,6,0,60,8.5,NA,0,0,50,1,1,0,0,0.200000002980232,19,0,0,0,NA,0,0
11112163,"minzhu4",1,"minzhu",0,60,1,1,0,0,1,4,7,NA,70,13,NA,0,1,40,1,1,1,0,0,19,0,NA,0,NA,0,1
11112165,"minzhu4",1,"minzhu",0,67,1,1,1,1,3,5,14,2,100,12,NA,0,0,50,1,1,0,0,0.600000023841858,19,0,1,1,NA,0,1
11112167,"minzhu4",1,"minzhu",0,39,1,1,1,1,0,5,4,2,26,4,NA,0,1,20,1,1,0,0,0.400000005960464,18,0.199999988079071,1,1,NA,0,0
11112168,"minzhu4",1,"minzhu",1,68,1,0,1,1,2,4,8,1,100,20,80,0,0,50,1,1,0,0,0.800000011920929,15,0.399999976158142,1,0,0,1,1
11112169,"minzhu4",1,"minzhu",0,74,1,1,0,1,0,5,6,NA,100,4,NA,1,1,20,1,1,0,0,0.600000023841858,19,0,NA,0,NA,0,0
11112171,"minzhu4",1,"minzhu",1,43,1,1,0,0,0,3,4,1,100,10,NA,0,0,50,1,1,0,1,0.600000023841858,19,0.199999988079071,1,0,NA,0,0
11112172,"minzhu4",1,"minzhu",0,70,1,1,0,1,1,5,13,0,30,4,NA,0,1,40,1,1,0,0,0,19,0,0,0,NA,0,1
11112173,"minzhu4",1,"minzhu",0,40,1,0,0,1,0,2,3,NA,100,13,NA,0,0,50,0,1,0,0,0.200000002980232,15,0,NA,0,0,0,0
11112176,"minzhu4",1,"minzhu",0,61,1,1,1,0,0,3,5,3,15,4,NA,1,1,20,1,1,0,1,0.800000011920929,2,0.800000011920929,1,1,NA,NA,0
11112177,"minzhu4",1,"minzhu",0,35,1,0,0,1,2,5,4,2,100,20,NA,0,0,5,1,1,0,0,0.200000002980232,15,0.399999976158142,1,1,0,0,1
11112178,"minzhu4",1,"minzhu",1,46,1,1,0,0,0,1,4,2,100,16,NA,1,1,20,1,1,0,1,0.600000023841858,19,0.199999988079071,1,1,NA,1,0
1111218,"fusheng32",1,"fusheng",1,55,1,0,0,1,1,5,10,1,40,4.9,20,1,0,40,1,1,0,0,0,2,0,1,0,NA,1,1
1111221,"fusheng32",1,"fusheng",1,61,1,1,0,0,1,3,6,3,30,4,NA,0,0,50,1,1,1,0,0.400000005960464,6,0,1,1,NA,0,1
1111222,"fusheng32",1,"fusheng",1,66,1,0,0,1,2,5,2,1,60,3,50,1,0,20,0,1,0,0,0.600000023841858,2,1,1,0,1,1,1
1111223,"fusheng32",1,"fusheng",1,58,0,1,0,0,0,3,5,1,40,3,50,0,0,30,1,1,1,0,1,6,0,1,0,NA,1,0
11112241,"minzhu6",1,"minzhu",1,37,1,0,1,1,0,3,3,2,30,5,NA,1,1,50,0,1,0,0,0.600000023841858,15,0,1,1,1,0,0
11112243,"minzhu6",1,"minzhu",1,46,1,0,1,1,1,4,5,3,60,11,NA,0,1,40,0,1,0,0,0.600000023841858,15,0,1,1,0,0,1
11112244,"minzhu6",1,"minzhu",1,74,1,0,1,1,1,3,3,1,50,1.7,NA,1,1,50,1,1,0,0,0.800000011920929,15,0,1,0,0,0,1
11112249,"minzhu6",1,"minzhu",1,64,1,0,1,1,2,2,6,1,50,6,NA,0,1,20,1,1,0,0,0.200000002980232,15,0,1,0,0,0,1
1111225,"fusheng32",1,"fusheng",1,63,1,0,1,1,0,2,8,1,NA,3.4,NA,1,0,30,1,1,0,0,0.200000002980232,2,0,1,0,0,NA,0
11112251,"minzhu6",1,"minzhu",1,42,1,1,0,0,1,3,5,3,60,15,25,0,0,30,1,1,1,0,0.200000002980232,19,0.399999976158142,1,1,NA,1,1
11112252,"minzhu6",1,"minzhu",0,43,1,1,0,0,0,4,4,2,35,14.7,NA,0,1,20,1,1,1,0,0.400000005960464,18,0,1,1,NA,0,0
11112254,"minzhu6",1,"minzhu",0,37,1,0,0,1,0,3,5,2,90,15,NA,0,0,50,1,1,0,0,0.200000002980232,15,1,1,1,0,0,0
11112257,"minzhu6",1,"minzhu",0,61,1,0,1,1,2,3,2,0,90,6,NA,1,0,50,0,1,0,0,0,15,0,0,0,0,0,1
11112258,"minzhu6",1,"minzhu",0,40,1,0,0,1,0,5,4,2,43,20,NA,0,1,20,1,1,0,0,0.200000002980232,15,0.399999976158142,1,1,0,0,0
11112259,"minzhu6",1,"minzhu",1,42,1,0,1,1,0,2,7,1,30,16,NA,0,0,30,1,1,0,0,0.800000011920929,15,0,1,0,0,0,0
11112260,"minzhu6",1,"minzhu",1,47,1,1,1,0,1,4,4,1,90,20,NA,0,1,20,1,1,0,1,0.400000005960464,19,0,1,0,NA,1,1
11112261,"minzhu6",1,"minzhu",0,30,1,1,1,0,1,2,5,2,45,6.5,NA,1,1,50,1,1,1,0,0,19,0,1,1,NA,0,1
11112262,"minzhu6",1,"minzhu",0,63,1,1,0,0,2,4,4,1,50,13,10,0,1,10,1,1,0,1,0.200000002980232,19,0,1,0,NA,1,1
11112263,"minzhu6",1,"minzhu",0,40,1,1,1,0,1,3,4,2,70,13,NA,0,0,50,1,1,0,1,0.400000005960464,19,0,1,1,NA,0,1
11112265,"minzhu6",1,"minzhu",0,60,1,0,0,1,2,4,7,1,100,7,20,0,1,20,1,1,0,0,0,15,0,1,0,0,1,1
11112266,"minzhu6",1,"minzhu",1,65,1,1,0,0,0,5,2,1,95,9,NA,0,0,30,1,1,0,1,0.600000023841858,19,0,1,0,NA,0,0
11112268,"minzhu6",1,"minzhu",0,58,1,1,0,0,1,5,6,2,45,11,NA,0,1,20,1,1,0,1,0.200000002980232,19,0.199999988079071,1,1,NA,0,1
11112273,"minzhu6",1,"minzhu",0,41,1,1,0,1,0,1,4,1,60,17,20,0,0,50,1,1,0,0,0.600000023841858,19,0,1,0,NA,1,0
11112276,"minzhu6",1,"minzhu",0,58,1,1,1,0,0,2,3,1,40,1.2,NA,0,0,50,1,1,1,0,0,19,0,1,0,NA,0,0
11112278,"minzhu6",1,"minzhu",0,57,1,1,1,1,2,5,9,2,30,15,NA,0,0,30,1,1,0,0,0.400000005960464,19,0,1,1,NA,0,1
11112279,"minzhu6",1,"minzhu",0,61,1,0,0,1,0,2,6,1,100,6,NA,1,1,20,1,1,0,0,0,15,0,1,0,1,0,0
1111228,"fusheng32",1,"fusheng",1,46,1,1,1,0,1,4,5,2,70,15,NA,0,0,50,1,1,0,1,1,6,0,1,1,NA,NA,1
11112281,"minzhu6",1,"minzhu",0,56,1,1,0,1,1,3,3,1,100,4,NA,1,1,50,1,1,0,0,0.200000002980232,18,0,1,0,NA,1,1
11112282,"minzhu6",1,"minzhu",0,54,1,0,0,1,0,4,2,2,100,20,10,0,1,70,1,1,0,0,0.200000002980232,15,0,1,1,0,1,0
11112283,"minzhu6",1,"minzhu",1,66,1,0,1,1,1,5,2,1,90,4.8,NA,0,0,30,1,1,0,0,1,15,0,1,0,0,0,1
11112284,"minzhu6",1,"minzhu",1,62,1,1,0,0,1,4,5,2,60,11,NA,0,1,20,1,1,0,1,0,19,0,1,1,NA,0,1
11112287,"minzhu6",1,"minzhu",0,59,1,1,1,0,0,2,5,1,100,9,30,0,0,30,0,1,0,1,0,19,0,1,0,NA,1,0
11112288,"minzhu6",1,"minzhu",1,66,1,0,1,1,1,4,6,NA,35,5.6,NA,0,1,20,1,1,0,0,1,15,0,NA,0,0,0,1
1111229,"fusheng32",1,"fusheng",0,34,1,1,1,1,1,3,5,1,30,2,NA,0,1,0,1,1,0,0,0.400000005960464,6,1,1,0,NA,0,1
11112291,"minzhu6",1,"minzhu",0,52,1,1,1,1,2,4,5,2,100,12,20,0,0,40,1,1,0,0,0.200000002980232,19,0,1,1,NA,1,1
11112292,"minzhu6",1,"minzhu",0,41,1,1,0,1,2,4,4,3,100,12,NA,0,0,50,1,1,0,0,1,19,0,1,1,NA,0,1
11112293,"minzhu6",1,"minzhu",0,35,1,0,0,1,1,2,4,1,90,6,NA,0,1,20,1,1,0,0,0.600000023841858,15,1,1,0,0,0,1
11112295,"minzhu6",1,"minzhu",0,45,1,0,0,1,0,1,4,1,50,17,NA,1,0,30,1,1,0,0,0.200000002980232,15,0,1,0,0,0,0
11112296,"minzhu6",1,"minzhu",1,47,1,0,1,1,0,3,5,2,100,20,20,1,1,20,1,1,0,0,0,15,0.399999976158142,1,1,0,1,0
11112297,"minzhu6",1,"minzhu",0,46,1,1,0,1,1,3,4,1,100,30,90,0,0,50,1,1,0,0,0.200000002980232,19,0.199999988079071,1,0,NA,1,1
11112299,"minzhu6",1,"minzhu",1,63,1,1,0,1,2,5,2,3,60,10,NA,0,0,50,1,1,0,0,1,19,0.200000002980232,1,1,NA,NA,1
1111230,"fusheng32",1,"fusheng",0,68,1,1,1,1,0,3,10,0,40,3.8,90,0,0,50,1,1,0,0,1,6,0,0,0,NA,1,0
11112300,"minzhu6",1,"minzhu",0,54,1,1,0,1,1,4,5,1,100,8,10,1,0,20,1,1,0,0,0.600000023841858,19,0,1,0,NA,1,1
11112301,"minzhu7",1,"minzhu",0,59,1,0,1,1,0,5,4,1,30,5,NA,0,1,30,0,0,0,0,0,15,0,1,0,NA,0,0
11112302,"minzhu7",1,"minzhu",0,61,1,0,0,1,2,4,7,1,100,10,NA,1,1,20,0,0,0,0,0,15,0,1,0,1,0,1
11112305,"minzhu7",1,"minzhu",0,52,1,1,1,1,1,4,4,1,30,8,NA,0,0,50,1,0,0,0,0.600000023841858,19,0,1,0,NA,1,1
11112306,"minzhu7",1,"minzhu",1,54,1,1,1,1,3,5,3,2,90,10,NA,0,1,40,1,0,0,0,0.800000011920929,19,0,1,1,NA,0,1
11112307,"minzhu7",1,"minzhu",0,86,1,1,0,0,2,4,6,NA,10,10,NA,0,0,50,1,0,1,0,1,19,0,NA,0,NA,0,1
11112308,"minzhu7",1,"minzhu",0,42,1,0,0,1,0,2,5,1,100,23,10,1,1,20,1,0,0,0,0,15,0,1,0,0,1,0
11112312,"minzhu7",1,"minzhu",0,35,1,0,1,1,1,3,5,2,40,5,NA,0,1,30,0,0,0,0,0.800000011920929,15,0,1,1,NA,0,1
11112315,"minzhu7",1,"minzhu",0,37,1,1,1,1,1,3,5,1,100,10,NA,1,0,10,1,0,0,0,0.200000002980232,19,0,1,0,NA,0,1
11112316,"minzhu7",1,"minzhu",0,65,1,0,1,1,0,2,2,2,65,5,NA,1,1,50,1,0,0,0,0.800000011920929,15,0,1,1,0,0,0
11112317,"minzhu7",1,"minzhu",0,63,1,1,1,0,1,2,1,1,20,5,10,0,1,40,1,0,1,0,0.600000023841858,19,0,1,0,NA,1,1
1111232,"fusheng32",1,"fusheng",1,46,1,0,1,1,0,1,3,3,100,15,10,1,0,0,1,1,0,0,0.200000002980232,2,0,1,1,0,1,0
11112321,"minzhu7",1,"minzhu",0,61,1,1,1,0,1,4,6,1,100,5,NA,0,0,50,1,0,0,1,0.600000023841858,19,0.800000011920929,1,0,NA,0,1
11112322,"minzhu7",1,"minzhu",0,45,1,1,0,1,1,5,6,1,85,18,NA,0,1,20,1,0,0,0,1,19,0,1,0,NA,1,1
11112323,"minzhu7",1,"minzhu",0,39,1,0,1,1,2,4,4,2,70,7,NA,0,0,30,1,0,0,0,0.800000011920929,15,0,1,1,NA,0,1
11112324,"minzhu7",1,"minzhu",0,42,1,1,0,0,1,3,5,2,40,7,10,0,1,2,1,0,1,0,0.600000023841858,19,0.399999976158142,1,1,NA,1,1
11112326,"minzhu7",1,"minzhu",0,68,1,0,1,1,1,2,6,1,40,3,NA,0,0,50,1,0,0,0,NA,15,0,1,0,0,0,1
11112327,"minzhu7",1,"minzhu",0,42,1,1,0,0,0,2,5,1,85,12,NA,0,1,40,1,0,1,0,0.400000005960464,19,1,1,0,NA,0,0
11112331,"minzhu7",1,"minzhu",0,50,1,0,0,1,0,4,2,2,90,15,NA,0,0,50,1,0,0,0,0.200000002980232,15,0,1,1,0,0,0
11112332,"minzhu7",1,"minzhu",0,61,1,1,0,1,1,3,7,1,90,10,10,0,1,20,1,0,0,0,0.600000023841858,19,0,1,0,NA,1,1
11112333,"minzhu7",1,"minzhu",0,44,1,1,0,1,1,4,4,2,20,3,NA,0,0,30,1,0,0,0,0.600000023841858,19,0,1,1,NA,0,1
11112334,"minzhu7",1,"minzhu",0,40,1,1,1,0,1,4,5,2,70,18,20,0,1,20,1,0,0,1,0.600000023841858,19,0,1,1,NA,1,1
11112335,"minzhu7",1,"minzhu",0,56,1,1,0,0,0,3,6,1,100,8,NA,0,0,50,1,0,0,1,1,17,0,1,0,NA,0,0
11112336,"minzhu7",1,"minzhu",0,40,1,0,0,1,1,3,4,1,100,20,NA,1,0,40,1,0,0,0,0.200000002980232,15,0,1,0,0,0,1
11112341,"minzhu7",1,"minzhu",0,46,1,0,0,1,2,3,4,2,60,17,70,0,0,50,1,0,0,0,0.200000002980232,15,1,1,1,0,1,1
11112342,"minzhu7",1,"minzhu",0,40,1,0,0,1,1,3,4,1,60,13,NA,0,1,20,1,0,0,0,0.600000023841858,15,0.399999976158142,1,0,0,0,1
11112345,"minzhu7",1,"minzhu",0,48,1,1,1,0,0,2,3,2,100,15,50,0,0,30,1,0,1,0,1,19,0.199999988079071,1,1,NA,1,0
11112348,"minzhu7",1,"minzhu",0,42,1,0,1,1,1,2,4,2,90,6,30,0,1,20,0,0,0,0,0.400000005960464,15,0,1,1,0,1,1
1111235,"fusheng32",1,"fusheng",1,46,1,0,1,1,1,5,5,2,90,5,20,0,0,30,1,1,0,0,0.800000011920929,2,0,1,1,0,1,1
11112350,"minzhu7",1,"minzhu",1,66,1,1,0,0,0,4,3,1,100,5,NA,1,1,50,1,0,1,0,0.200000002980232,19,0,1,0,NA,0,0
11112352,"minzhu7",1,"minzhu",0,72,1,0,0,1,2,2,6,1,100,2.8,NA,1,1,40,1,0,0,0,0.400000005960464,15,0,1,0,0,0,1
11112353,"minzhu7",1,"minzhu",0,54,1,0,1,1,2,4,4,2,90,15,40,0,0,50,1,0,0,0,0.800000011920929,15,0,1,1,0,1,1
11112355,"minzhu7",1,"minzhu",1,59,1,1,1,0,2,3,4,3,70,12,NA,1,1,20,1,0,0,1,0.800000011920929,19,0.800000011920929,1,1,NA,NA,1
1111238,"fusheng32",1,"fusheng",0,52,1,1,1,0,0,2,5,1,100,3.7,NA,0,0,20,0,1,1,0,0.600000023841858,6,0,1,0,NA,0,0
11112395,"minzhu9",1,"minzhu",0,44,0,1,1,0,1,2,3,1,100,6.5,NA,0,0,30,0,0,1,0,0.200000002980232,19,0.199999988079071,1,0,NA,0,1
11112396,"minzhu9",1,"minzhu",1,70,1,1,0,1,0,1,2,0,NA,1.5,50,0,1,20,1,0,0,0,0,18,0,0,0,NA,1,0
11112398,"minzhu9",1,"minzhu",1,46,1,1,0,1,0,3,5,2,100,58,10,1,1,50,1,0,0,0,0.200000002980232,19,0,1,1,NA,1,0
11112399,"minzhu9",1,"minzhu",1,65,1,1,0,0,1,2,11,2,70,12,NA,1,1,40,1,0,0,1,0.600000023841858,19,0.600000023841858,1,1,NA,NA,1
1111240,"fusheng32",1,"fusheng",1,68,1,0,0,1,0,2,11,1,30,5,65,0,0,20,1,1,0,0,0,2,0,1,0,1,1,0
11112400,"minzhu9",1,"minzhu",1,57,1,1,0,1,2,4,9,1,60,10,NA,0,0,50,1,0,0,0,1,19,0.200000002980232,1,0,NA,NA,1
11112402,"minzhu9",1,"minzhu",0,40,1,0,1,1,0,2,10,1,100,40,50,1,0,20,1,0,0,0,0.800000011920929,15,0.800000011920929,1,0,0,1,0
11112403,"minzhu9",1,"minzhu",1,65,1,1,1,0,0,1,5,1,100,5,NA,1,1,30,1,0,0,1,0,19,0,1,0,NA,0,0
11112406,"minzhu9",1,"minzhu",0,66,1,0,0,1,1,3,2,NA,40,4,20,0,1,30,1,0,0,0,0.600000023841858,15,0,NA,0,0,1,1
11112408,"minzhu9",1,"minzhu",0,58,1,0,0,1,0,3,2,1,30,2,20,0,0,30,1,0,0,0,0.200000002980232,15,0,1,0,0,1,0
1111241,"fusheng32",1,"fusheng",1,60,1,0,1,1,0,4,4,0,90,1.8,20,0,0,50,0,1,0,0,0.800000011920929,2,0,0,0,1,1,0
11112414,"minzhu9",1,"minzhu",0,54,1,1,1,1,2,5,3,0,100,8,NA,0,1,20,1,0,0,0,0,19,0,0,0,NA,0,1
11112415,"minzhu9",1,"minzhu",0,48,0,1,0,1,0,0,6,1,60,18,NA,0,0,0,1,0,0,0,0.400000005960464,19,0.199999988079071,1,0,NA,1,0
11112417,"minzhu9",1,"minzhu",0,59,1,0,1,1,0,1,5,NA,60,8,NA,0,1,20,1,0,0,0,0,15,0,NA,0,0,0,0
11112418,"minzhu9",1,"minzhu",1,83,1,0,1,1,2,2,3,1,100,6.5,50,0,0,50,1,0,0,0,0.800000011920929,15,0,1,0,0,1,1
1111242,"fusheng32",1,"fusheng",0,72,1,1,0,1,1,4,10,0,100,0.9,NA,1,1,10,1,1,0,0,0.600000023841858,6,0,0,0,NA,0,1
11112423,"minzhu9",1,"minzhu",0,62,1,0,0,1,0,1,2,1,100,3.4,NA,0,1,40,1,0,0,0,0,15,0,1,0,0,0,0
11112424,"minzhu10",1,"minzhu",0,60,1,1,0,1,1,4,8,2,40,13,NA,0,0,50,1,1,0,0,1,17,0,1,1,NA,0,1
11112425,"minzhu10",1,"minzhu",0,54,1,1,0,1,1,4,7,2,70,14,NA,1,1,0,1,1,0,0,0.200000002980232,17,0,1,1,NA,0,1
11112426,"minzhu10",1,"minzhu",1,58,1,0,0,1,0,2,5,2,NA,13,NA,0,0,30,1,1,0,0,0,15,0,1,1,NA,0,0
11112429,"minzhu10",1,"minzhu",1,54,1,0,1,1,2,3,5,1,70,9.4,NA,1,1,20,1,1,0,0,0.400000005960464,15,0.399999976158142,1,0,0,0,1
1111243,"fusheng32",1,"fusheng",0,66,1,1,1,1,1,3,11,1,60,15,NA,0,0,0,1,1,0,0,0.600000023841858,6,0,1,0,NA,0,1
11112430,"minzhu10",1,"minzhu",0,44,1,1,1,1,2,5,4,NA,100,10,40,0,0,50,0,1,0,0,1,17,0,NA,0,NA,1,1
11112431,"minzhu10",1,"minzhu",1,55,1,0,1,1,1,4,4,1,80,15,NA,0,1,20,1,1,0,0,1,15,0,1,0,0,0,1
11112432,"minzhu10",1,"minzhu",0,32,1,0,0,1,0,4,6,1,30,4,NA,0,0,50,1,1,0,0,0.200000002980232,15,0,1,0,0,0,0
11112433,"minzhu10",1,"minzhu",1,67,1,0,1,1,1,4,9,NA,80,5,NA,1,1,20,1,1,0,0,0.400000005960464,15,0,NA,0,0,0,1
11112434,"minzhu10",1,"minzhu",1,67,1,0,1,1,3,5,10,NA,80,7,NA,0,0,30,1,1,0,0,1,15,0,NA,0,0,0,1
11112436,"minzhu10",1,"minzhu",1,61,1,1,1,0,2,2,3,1,100,5.4,NA,0,1,20,1,1,0,1,0,18,0,1,0,NA,0,1
11112438,"minzhu10",1,"minzhu",0,45,1,1,1,0,1,4,4,NA,90,16,10,0,0,50,1,1,1,0,0.600000023841858,17,0,NA,0,NA,1,1
11112439,"minzhu10",1,"minzhu",0,58,1,0,0,1,0,5,5,1,100,9,NA,0,1,40,1,1,0,0,0.400000005960464,15,0,1,0,0,0,0
1111244,"fusheng32",1,"fusheng",1,48,1,0,0,1,0,4,6,1,100,5.8,30,1,0,20,1,1,0,0,0.800000011920929,2,0,1,0,0,1,0
11112440,"minzhu10",1,"minzhu",1,42,1,1,0,0,0,4,5,1,30,9.1,20,1,1,10,1,1,1,0,0.600000023841858,17,0,1,0,NA,1,0
11112441,"minzhu10",1,"minzhu",1,40,1,1,1,0,1,5,4,NA,65,8,NA,0,1,20,1,1,1,0,0.600000023841858,17,0,NA,0,NA,0,1
